"filename", "language", "Shell Script", "pip requirements", "JSON", "Python", "Markdown", "JavaScript", "HTML", "CSS", "XML", "JavaScript React", "Less", "JSON with Comments", "comment", "blank", "total"
"/home/hsnt/Documents/Docker/RiDX/core/web/dist/asset-manifest.json", "JSON", 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83
"/home/hsnt/Documents/Docker/RiDX/core/web/dist/assets/index.html", "HTML", 0, 0, 0, 0, 0, 0, 192, 0, 0, 0, 0, 0, 36, 17, 245
"/home/hsnt/Documents/Docker/RiDX/core/web/dist/countermeasures/index.html", "HTML", 0, 0, 0, 0, 0, 0, 192, 0, 0, 0, 0, 0, 36, 17, 245
"/home/hsnt/Documents/Docker/RiDX/core/web/dist/dashboard/index.html", "HTML", 0, 0, 0, 0, 0, 0, 192, 0, 0, 0, 0, 0, 36, 17, 245
"/home/hsnt/Documents/Docker/RiDX/core/web/dist/data/cpe/index.html", "HTML", 0, 0, 0, 0, 0, 0, 192, 0, 0, 0, 0, 0, 36, 17, 245
"/home/hsnt/Documents/Docker/RiDX/core/web/dist/data/cve/:id/index.html", "HTML", 0, 0, 0, 0, 0, 0, 192, 0, 0, 0, 0, 0, 36, 17, 245
"/home/hsnt/Documents/Docker/RiDX/core/web/dist/data/cve/index.html", "HTML", 0, 0, 0, 0, 0, 0, 192, 0, 0, 0, 0, 0, 36, 17, 245
"/home/hsnt/Documents/Docker/RiDX/core/web/dist/data/cwe/:id/index.html", "HTML", 0, 0, 0, 0, 0, 0, 192, 0, 0, 0, 0, 0, 36, 17, 245
"/home/hsnt/Documents/Docker/RiDX/core/web/dist/data/cwe/index.html", "HTML", 0, 0, 0, 0, 0, 0, 192, 0, 0, 0, 0, 0, 36, 17, 245
"/home/hsnt/Documents/Docker/RiDX/core/web/dist/data/index.html", "HTML", 0, 0, 0, 0, 0, 0, 192, 0, 0, 0, 0, 0, 36, 17, 245
"/home/hsnt/Documents/Docker/RiDX/core/web/dist/data/parameters/index.html", "HTML", 0, 0, 0, 0, 0, 0, 192, 0, 0, 0, 0, 0, 36, 17, 245
"/home/hsnt/Documents/Docker/RiDX/core/web/dist/deployment-scenarios/:id/index.html", "HTML", 0, 0, 0, 0, 0, 0, 192, 0, 0, 0, 0, 0, 36, 17, 245
"/home/hsnt/Documents/Docker/RiDX/core/web/dist/deployment-scenarios/index.html", "HTML", 0, 0, 0, 0, 0, 0, 192, 0, 0, 0, 0, 0, 36, 17, 245
"/home/hsnt/Documents/Docker/RiDX/core/web/dist/deployment-scenarios/mapping/:id/index.html", "HTML", 0, 0, 0, 0, 0, 0, 192, 0, 0, 0, 0, 0, 36, 17, 245
"/home/hsnt/Documents/Docker/RiDX/core/web/dist/index.html", "HTML", 0, 0, 0, 0, 0, 0, 192, 0, 0, 0, 0, 0, 36, 17, 245
"/home/hsnt/Documents/Docker/RiDX/core/web/dist/logo.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
"/home/hsnt/Documents/Docker/RiDX/core/web/dist/p__404.5ef57da3.async.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/home/hsnt/Documents/Docker/RiDX/core/web/dist/p__404.b88066b1.chunk.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"/home/hsnt/Documents/Docker/RiDX/core/web/dist/p__admin__users.dffe325b.async.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/home/hsnt/Documents/Docker/RiDX/core/web/dist/p__assets__list.81596d47.chunk.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"/home/hsnt/Documents/Docker/RiDX/core/web/dist/p__assets__list.a7d5d403.async.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/home/hsnt/Documents/Docker/RiDX/core/web/dist/p__countermeasures__list.81596d47.chunk.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"/home/hsnt/Documents/Docker/RiDX/core/web/dist/p__countermeasures__list.a5d1f6a6.async.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/home/hsnt/Documents/Docker/RiDX/core/web/dist/p__dashboard__analysis.276d0ee6.chunk.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"/home/hsnt/Documents/Docker/RiDX/core/web/dist/p__dashboard__analysis.bd98c123.async.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/home/hsnt/Documents/Docker/RiDX/core/web/dist/p__data__cpe.513c663e.async.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/home/hsnt/Documents/Docker/RiDX/core/web/dist/p__data__cve.a40d3c4c.async.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/home/hsnt/Documents/Docker/RiDX/core/web/dist/p__data__cve__$id.571e43ea.async.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/home/hsnt/Documents/Docker/RiDX/core/web/dist/p__data__cwe.546b1e9a.async.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/home/hsnt/Documents/Docker/RiDX/core/web/dist/p__data__cwe__$id.b8b1da57.async.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/home/hsnt/Documents/Docker/RiDX/core/web/dist/p__data__cwe__$id.e36e5301.chunk.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2
"/home/hsnt/Documents/Docker/RiDX/core/web/dist/p__data__parameters.01d55e38.async.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/home/hsnt/Documents/Docker/RiDX/core/web/dist/p__deployment-scenarios.3521dbe1.chunk.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"/home/hsnt/Documents/Docker/RiDX/core/web/dist/p__deployment-scenarios.5d969fc3.async.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/home/hsnt/Documents/Docker/RiDX/core/web/dist/p__deployment-scenarios__$id.01101d6c.chunk.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"/home/hsnt/Documents/Docker/RiDX/core/web/dist/p__deployment-scenarios__$id.563573dc.async.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/home/hsnt/Documents/Docker/RiDX/core/web/dist/p__deployment-scenarios__mapping__$id.908e10fc.chunk.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"/home/hsnt/Documents/Docker/RiDX/core/web/dist/p__deployment-scenarios__mapping__$id.bdc9af1c.async.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/home/hsnt/Documents/Docker/RiDX/core/web/dist/p__risk-assessments.b277ba5c.async.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/home/hsnt/Documents/Docker/RiDX/core/web/dist/p__risk-assessments__$id.49798fd0.async.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/home/hsnt/Documents/Docker/RiDX/core/web/dist/p__risk-assessments__$id.fce926a9.chunk.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"/home/hsnt/Documents/Docker/RiDX/core/web/dist/p__risk-assessments__assessments__$id.cad5386c.chunk.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"/home/hsnt/Documents/Docker/RiDX/core/web/dist/p__risk-assessments__assessments__$id.f6b795a4.async.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/home/hsnt/Documents/Docker/RiDX/core/web/dist/p__risk-monitoring.86d097cf.async.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/home/hsnt/Documents/Docker/RiDX/core/web/dist/p__risk-monitoring__monitoring__$id.740ba1b2.chunk.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"/home/hsnt/Documents/Docker/RiDX/core/web/dist/p__risk-monitoring__monitoring__$id.98a23e0e.async.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/home/hsnt/Documents/Docker/RiDX/core/web/dist/p__system-profiles__$id.0b4d6518.async.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/home/hsnt/Documents/Docker/RiDX/core/web/dist/p__system-profiles__$id.8649f604.chunk.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"/home/hsnt/Documents/Docker/RiDX/core/web/dist/p__system-profiles__list.81596d47.chunk.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"/home/hsnt/Documents/Docker/RiDX/core/web/dist/p__system-profiles__list.f7c1c197.async.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/home/hsnt/Documents/Docker/RiDX/core/web/dist/p__user__Login.792da6eb.chunk.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"/home/hsnt/Documents/Docker/RiDX/core/web/dist/p__user__Login.9b24fb50.async.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/home/hsnt/Documents/Docker/RiDX/core/web/dist/p__user__register-result.34ba54c3.chunk.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"/home/hsnt/Documents/Docker/RiDX/core/web/dist/p__user__register-result.6b56ea97.async.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/home/hsnt/Documents/Docker/RiDX/core/web/dist/p__user__register.a05c3180.chunk.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"/home/hsnt/Documents/Docker/RiDX/core/web/dist/p__user__register.c9b58420.async.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/home/hsnt/Documents/Docker/RiDX/core/web/dist/pro_icon.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 5
"/home/hsnt/Documents/Docker/RiDX/core/web/dist/risk-assessments/:id/index.html", "HTML", 0, 0, 0, 0, 0, 0, 192, 0, 0, 0, 0, 0, 36, 17, 245
"/home/hsnt/Documents/Docker/RiDX/core/web/dist/risk-assessments/assessments/:id/index.html", "HTML", 0, 0, 0, 0, 0, 0, 192, 0, 0, 0, 0, 0, 36, 17, 245
"/home/hsnt/Documents/Docker/RiDX/core/web/dist/risk-assessments/index.html", "HTML", 0, 0, 0, 0, 0, 0, 192, 0, 0, 0, 0, 0, 36, 17, 245
"/home/hsnt/Documents/Docker/RiDX/core/web/dist/risk-monitoring/index.html", "HTML", 0, 0, 0, 0, 0, 0, 192, 0, 0, 0, 0, 0, 36, 17, 245
"/home/hsnt/Documents/Docker/RiDX/core/web/dist/risk-monitoring/monitoring/:id/index.html", "HTML", 0, 0, 0, 0, 0, 0, 192, 0, 0, 0, 0, 0, 36, 17, 245
"/home/hsnt/Documents/Docker/RiDX/core/web/dist/system-profiles/:id/index.html", "HTML", 0, 0, 0, 0, 0, 0, 192, 0, 0, 0, 0, 0, 36, 17, 245
"/home/hsnt/Documents/Docker/RiDX/core/web/dist/system-profiles/index.html", "HTML", 0, 0, 0, 0, 0, 0, 192, 0, 0, 0, 0, 0, 36, 17, 245
"/home/hsnt/Documents/Docker/RiDX/core/web/dist/t__plugin-layout__Layout.5102830f.chunk.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"/home/hsnt/Documents/Docker/RiDX/core/web/dist/t__plugin-layout__Layout.d17d774c.async.js", "JavaScript", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 4, 0, 8
"/home/hsnt/Documents/Docker/RiDX/core/web/dist/umi.022bf776.js", "JavaScript", 0, 0, 0, 0, 0, 168, 0, 0, 0, 0, 0, 0, 48, 20, 236
"/home/hsnt/Documents/Docker/RiDX/core/web/dist/umi.889c7afe.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"/home/hsnt/Documents/Docker/RiDX/core/web/dist/user/index.html", "HTML", 0, 0, 0, 0, 0, 0, 192, 0, 0, 0, 0, 0, 36, 17, 245
"/home/hsnt/Documents/Docker/RiDX/core/web/dist/user/login/index.html", "HTML", 0, 0, 0, 0, 0, 0, 192, 0, 0, 0, 0, 0, 36, 17, 245
"/home/hsnt/Documents/Docker/RiDX/core/web/dist/user/register-result/index.html", "HTML", 0, 0, 0, 0, 0, 0, 192, 0, 0, 0, 0, 0, 36, 17, 245
"/home/hsnt/Documents/Docker/RiDX/core/web/dist/user/register/index.html", "HTML", 0, 0, 0, 0, 0, 0, 192, 0, 0, 0, 0, 0, 36, 17, 245
"/home/hsnt/Documents/Docker/RiDX/core/web/jest.config.js", "JavaScript", 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 1, 11
"/home/hsnt/Documents/Docker/RiDX/core/web/jsconfig.json", "JSON with Comments", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 4, 0, 11
"/home/hsnt/Documents/Docker/RiDX/core/web/mock/listTableList.js", "JavaScript", 0, 0, 0, 0, 0, 148, 0, 0, 0, 0, 0, 0, 2, 29, 179
"/home/hsnt/Documents/Docker/RiDX/core/web/mock/notices.js", "JavaScript", 0, 0, 0, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 2, 106
"/home/hsnt/Documents/Docker/RiDX/core/web/mock/route.js", "JavaScript", 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 1, 8
"/home/hsnt/Documents/Docker/RiDX/core/web/mock/user.js", "JavaScript", 0, 0, 0, 0, 0, 202, 0, 0, 0, 0, 0, 0, 9, 10, 221
"/home/hsnt/Documents/Docker/RiDX/core/web/package.json", "JSON", 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 0, 129
"/home/hsnt/Documents/Docker/RiDX/core/web/public/logo.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
"/home/hsnt/Documents/Docker/RiDX/core/web/public/pro_icon.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 5
"/home/hsnt/Documents/Docker/RiDX/core/web/src/access.js", "JavaScript", 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 3, 1, 12
"/home/hsnt/Documents/Docker/RiDX/core/web/src/app.jsx", "JavaScript React", 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 6, 7, 60
"/home/hsnt/Documents/Docker/RiDX/core/web/src/components/CVSSServerity/index.jsx", "JavaScript React", 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 3, 21
"/home/hsnt/Documents/Docker/RiDX/core/web/src/components/CustomField/index.jsx", "JavaScript React", 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 4, 29
"/home/hsnt/Documents/Docker/RiDX/core/web/src/components/CustomField/style.less", "Less", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 0, 0, 8, 66
"/home/hsnt/Documents/Docker/RiDX/core/web/src/components/Dashboard/Charts/Bar/index.jsx", "JavaScript React", 0, 0, 0, 0, 0, 0, 0, 0, 0, 114, 0, 0, 0, 11, 125
"/home/hsnt/Documents/Docker/RiDX/core/web/src/components/Dashboard/Charts/ChartCard/index.jsx", "JavaScript React", 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 0, 0, 0, 12, 103
"/home/hsnt/Documents/Docker/RiDX/core/web/src/components/Dashboard/Charts/ChartCard/index.less", "Less", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 0, 0, 2, 76
"/home/hsnt/Documents/Docker/RiDX/core/web/src/components/Dashboard/Charts/Field/index.jsx", "JavaScript React", 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 3, 12
"/home/hsnt/Documents/Docker/RiDX/core/web/src/components/Dashboard/Charts/Field/index.less", "Less", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 2, 18
"/home/hsnt/Documents/Docker/RiDX/core/web/src/components/Dashboard/Charts/Gauge/index.jsx", "JavaScript React", 0, 0, 0, 0, 0, 0, 0, 0, 0, 161, 0, 0, 0, 11, 172
"/home/hsnt/Documents/Docker/RiDX/core/web/src/components/Dashboard/Charts/MiniArea/index.jsx", "JavaScript React", 0, 0, 0, 0, 0, 0, 0, 0, 0, 110, 0, 0, 0, 3, 113
"/home/hsnt/Documents/Docker/RiDX/core/web/src/components/Dashboard/Charts/MiniBar/index.jsx", "JavaScript React", 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 4, 44
"/home/hsnt/Documents/Docker/RiDX/core/web/src/components/Dashboard/Charts/MiniProgress/index.jsx", "JavaScript React", 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 3, 46
"/home/hsnt/Documents/Docker/RiDX/core/web/src/components/Dashboard/Charts/Pie/index.jsx", "JavaScript React", 0, 0, 0, 0, 0, 0, 0, 0, 0, 241, 0, 0, 4, 26, 271
"/home/hsnt/Documents/Docker/RiDX/core/web/src/components/Dashboard/Charts/TagCloud/index.jsx", "JavaScript React", 0, 0, 0, 0, 0, 0, 0, 0, 0, 165, 0, 0, 5, 20, 190
"/home/hsnt/Documents/Docker/RiDX/core/web/src/components/Dashboard/Charts/TimelineChart/index.jsx", "JavaScript React", 0, 0, 0, 0, 0, 0, 0, 0, 0, 127, 0, 0, 2, 8, 137
"/home/hsnt/Documents/Docker/RiDX/core/web/src/components/Dashboard/Charts/WaterWave/index.jsx", "JavaScript React", 0, 0, 0, 0, 0, 0, 0, 0, 0, 207, 0, 0, 4, 35, 246
"/home/hsnt/Documents/Docker/RiDX/core/web/src/components/Dashboard/Charts/autoHeight.jsx", "JavaScript React", 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 14, 76
"/home/hsnt/Documents/Docker/RiDX/core/web/src/components/Dashboard/Charts/index.jsx", "JavaScript React", 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 3, 13
"/home/hsnt/Documents/Docker/RiDX/core/web/src/components/Dashboard/Charts/index.less", "Less", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 1, 20
"/home/hsnt/Documents/Docker/RiDX/core/web/src/components/Dashboard/Metric/index.jsx", "JavaScript React", 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 1, 54
"/home/hsnt/Documents/Docker/RiDX/core/web/src/components/Dashboard/Metric/index.less", "Less", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 4
"/home/hsnt/Documents/Docker/RiDX/core/web/src/components/Dashboard/NumberInfo/index.jsx", "JavaScript React", 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 3, 51
"/home/hsnt/Documents/Docker/RiDX/core/web/src/components/Dashboard/NumberInfo/index.less", "Less", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 0, 0, 2, 69
"/home/hsnt/Documents/Docker/RiDX/core/web/src/components/Dashboard/PageLoading/index.jsx", "JavaScript React", 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 2, 14
"/home/hsnt/Documents/Docker/RiDX/core/web/src/components/Dashboard/Trend/index.jsx", "JavaScript React", 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 3, 28
"/home/hsnt/Documents/Docker/RiDX/core/web/src/components/Dashboard/Trend/index.less", "Less", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 5, 38
"/home/hsnt/Documents/Docker/RiDX/core/web/src/components/Footer/index.jsx", "JavaScript React", 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 1, 8
"/home/hsnt/Documents/Docker/RiDX/core/web/src/components/HeaderDropdown/index.jsx", "JavaScript React", 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 3, 11
"/home/hsnt/Documents/Docker/RiDX/core/web/src/components/HeaderDropdown/index.less", "Less", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 3, 17
"/home/hsnt/Documents/Docker/RiDX/core/web/src/components/HeaderSearch/index.jsx", "JavaScript React", 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 0, 0, 0, 4, 84
"/home/hsnt/Documents/Docker/RiDX/core/web/src/components/HeaderSearch/index.less", "Less", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 3, 26
"/home/hsnt/Documents/Docker/RiDX/core/web/src/components/Modal/ConfirmModal.jsx", "JavaScript React", 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 3, 18
"/home/hsnt/Documents/Docker/RiDX/core/web/src/components/NoticeIcon/NoticeIcon.jsx", "JavaScript React", 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 0, 0, 0, 9, 115
"/home/hsnt/Documents/Docker/RiDX/core/web/src/components/NoticeIcon/NoticeList.jsx", "JavaScript React", 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 0, 0, 0, 5, 98
"/home/hsnt/Documents/Docker/RiDX/core/web/src/components/NoticeIcon/NoticeList.less", "Less", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 0, 0, 8, 104
"/home/hsnt/Documents/Docker/RiDX/core/web/src/components/NoticeIcon/index.jsx", "JavaScript React", 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 0, 0, 0, 19, 149
"/home/hsnt/Documents/Docker/RiDX/core/web/src/components/NoticeIcon/index.less", "Less", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 6, 36
"/home/hsnt/Documents/Docker/RiDX/core/web/src/components/RightContent/AvatarDropdown.jsx", "JavaScript React", 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 0, 0, 17, 12, 97
"/home/hsnt/Documents/Docker/RiDX/core/web/src/components/RightContent/index.jsx", "JavaScript React", 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 14, 7, 43
"/home/hsnt/Documents/Docker/RiDX/core/web/src/components/RightContent/index.less", "Less", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 0, 0, 6, 85
"/home/hsnt/Documents/Docker/RiDX/core/web/src/components/TableAction/index.jsx", "JavaScript React", 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 7, 50
"/home/hsnt/Documents/Docker/RiDX/core/web/src/components/index.md", "Markdown", 0, 0, 0, 0, 242, 0, 0, 0, 0, 0, 0, 0, 0, 31, 273
"/home/hsnt/Documents/Docker/RiDX/core/web/src/e2e/baseLayout.e2e.js", "JavaScript", 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 8, 62
"/home/hsnt/Documents/Docker/RiDX/core/web/src/global.jsx", "JavaScript React", 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 0, 0, 5, 12, 98
"/home/hsnt/Documents/Docker/RiDX/core/web/src/global.less", "Less", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 6, 10, 67
"/home/hsnt/Documents/Docker/RiDX/core/web/src/locales/en-US.js", "JavaScript", 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 1, 27
"/home/hsnt/Documents/Docker/RiDX/core/web/src/locales/en-US/component.js", "JavaScript", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 1, 6
"/home/hsnt/Documents/Docker/RiDX/core/web/src/locales/en-US/custom.js", "JavaScript", 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 4, 18
"/home/hsnt/Documents/Docker/RiDX/core/web/src/locales/en-US/globalHeader.js", "JavaScript", 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 1, 18
"/home/hsnt/Documents/Docker/RiDX/core/web/src/locales/en-US/menu.js", "JavaScript", 0, 0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 11, 79
"/home/hsnt/Documents/Docker/RiDX/core/web/src/locales/en-US/pages.js", "JavaScript", 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 1, 71
"/home/hsnt/Documents/Docker/RiDX/core/web/src/locales/en-US/pwa.js", "JavaScript", 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/home/hsnt/Documents/Docker/RiDX/core/web/src/locales/en-US/settingDrawer.js", "JavaScript", 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 1, 32
"/home/hsnt/Documents/Docker/RiDX/core/web/src/locales/en-US/settings.js", "JavaScript", 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 1, 61
"/home/hsnt/Documents/Docker/RiDX/core/web/src/manifest.json", "JSON", 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23
"/home/hsnt/Documents/Docker/RiDX/core/web/src/pages/403.jsx", "JavaScript React", 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 1, 18
"/home/hsnt/Documents/Docker/RiDX/core/web/src/pages/404.jsx", "JavaScript React", 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 3, 19
"/home/hsnt/Documents/Docker/RiDX/core/web/src/pages/500.jsx", "JavaScript React", 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 1, 18
"/home/hsnt/Documents/Docker/RiDX/core/web/src/pages/Admin.jsx", "JavaScript React", 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 1, 45
"/home/hsnt/Documents/Docker/RiDX/core/web/src/pages/TableList/components/UpdateForm.jsx", "JavaScript React", 0, 0, 0, 0, 0, 0, 0, 0, 0, 141, 0, 0, 0, 3, 144
"/home/hsnt/Documents/Docker/RiDX/core/web/src/pages/TableList/index.jsx", "JavaScript React", 0, 0, 0, 0, 0, 0, 0, 0, 0, 295, 0, 0, 29, 20, 344
"/home/hsnt/Documents/Docker/RiDX/core/web/src/pages/Welcome.jsx", "JavaScript React", 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 3, 59
